FIPS,gop_2000_votes,dem_2000_votes,totalvotes_2000,gop_2000_prc,dem_2000_prc,gop_minus_dem_prc_2000,gop_2004_votes,dem_2004_votes,totalvotes_2004,gop_2004_prc,dem_2004_prc,gop_minus_dem_prc_2004,gop_2008_votes,dem_2008_votes,totalvotes_2008,gop_2008_prc,dem_2008_prc,gop_minus_dem_prc_2008,gop_2012_votes,dem_2012_votes,totalvotes_2012,gop_2012_prc,dem_2012_prc,gop_minus_dem_prc_2012,gop_2016_votes,dem_2016_votes,totalvotes_2016,gop_2016_prc,dem_2016_prc,gop_minus_dem_prc_2016
20175,3869.00,1126.00,5096.00,75.92,22.10,53.82,4272.00,1122.00,5439.00,78.54,20.63,57.91,3791.00,1493.00,5336.00,71.05,27.98,43.07,3617.00,1490.00,5176.00,69.88,28.79,41.09,3159.00,1628.00,5038.00,62.70,32.31,30.39
20177,35894.00,34818.00,74373.00,48.26,46.82,1.44,44188.00,36264.00,81577.00,54.17,44.45,9.72,41476.00,41235.00,84177.00,49.27,48.99,0.28,37782.00,36975.00,76508.00,49.38,48.33,1.05,35934.00,33926.00,75406.00,47.65,44.99,2.66
20179,1132.00,281.00,1489.00,76.02,18.87,57.15,1144.00,239.00,1406.00,81.37,17.00,64.37,1108.00,254.00,1376.00,80.52,18.46,62.06,1154.00,168.00,1342.00,85.99,12.52,73.47,1197.00,127.00,1374.00,87.12,9.24,77.88
20181,1894.00,681.00,2682.00,70.62,25.39,45.23,2088.00,632.00,2762.00,75.60,22.88,52.72,1959.00,688.00,2704.00,72.45,25.44,47.01,1976.00,577.00,2623.00,75.33,22.00,53.33,2089.00,347.00,2612.00,79.98,13.28,66.70
20183,1534.00,534.00,2184.00,70.24,24.45,45.79,1803.00,540.00,2370.00,76.08,22.78,53.30,1719.00,446.00,2204.00,77.99,20.24,57.75,1624.00,358.00,2023.00,80.28,17.70,62.58,1661.00,297.00,2042.00,81.34,14.54,66.80
20185,1546.00,567.00,2200.00,70.27,25.77,44.50,1649.00,506.00,2186.00,75.43,23.15,52.28,1495.00,542.00,2074.00,72.08,26.13,45.95,1385.00,404.00,1839.00,75.31,21.97,53.34,1490.00,304.00,1896.00,78.59,16.03,62.56
20187,785.00,215.00,1029.00,76.29,20.89,55.40,796.00,165.00,966.00,82.40,17.08,65.32,628.00,188.00,827.00,75.94,22.73,53.21,605.00,143.00,759.00,79.71,18.84,60.87,492.00,115.00,637.00,77.24,18.05,59.19
20189,1714.00,345.00,2111.00,81.19,16.34,64.85,1936.00,310.00,2265.00,85.47,13.69,71.78,1815.00,283.00,2127.00,85.33,13.31,72.02,1749.00,252.00,2034.00,85.99,12.39,73.60,1599.00,220.00,1891.00,84.56,11.63,72.93
20191,6176.00,3549.00,10232.00,60.36,34.69,25.67,7092.00,3217.00,10488.00,67.62,30.67,36.95,6737.00,3353.00,10337.00,65.17,32.44,32.73,6260.00,2658.00,9141.00,68.48,29.08,39.40,6984.00,2076.00,9722.00,71.84,21.35,50.49
20193,2822.00,807.00,3780.00,74.66,21.35,53.31,3007.00,816.00,3870.00,77.70,21.09,56.61,2837.00,787.00,3673.00,77.24,21.43,55.81,2788.00,598.00,3474.00,80.25,17.21,63.04,2908.00,473.00,3576.00,81.32,13.23,68.09
20195,1220.00,516.00,1837.00,66.41,28.09,38.32,1225.00,434.00,1686.00,72.66,25.74,46.92,1225.00,420.00,1671.00,73.31,25.13,48.18,1261.00,291.00,1579.00,79.86,18.43,61.43,1227.00,198.00,1482.00,82.79,13.36,69.43
20197,2182.00,1025.00,3420.00,63.80,29.97,33.83,2531.00,1001.00,3604.00,70.23,27.77,42.46,2395.00,1036.00,3521.00,68.02,29.42,38.60,2256.00,918.00,3267.00,69.05,28.10,40.95,2372.00,776.00,3380.00,70.18,22.96,47.22
20199,737.00,103.00,861.00,85.60,11.96,73.64,742.00,112.00,876.00,84.70,12.79,71.91,690.00,96.00,804.00,85.82,11.94,73.88,719.00,68.00,798.00,90.10,8.52,81.58,721.00,46.00,798.00,90.35,5.76,84.59
20201,2446.00,687.00,3267.00,74.87,21.03,53.84,2498.00,643.00,3190.00,78.31,20.16,58.15,2248.00,659.00,2980.00,75.44,22.11,53.33,2316.00,524.00,2889.00,80.17,18.14,62.03,2194.00,387.00,2765.00,79.35,14.00,65.35
20203,859.00,207.00,1090.00,78.81,18.99,59.82,869.00,183.00,1062.00,81.83,17.23,64.60,840.00,163.00,1019.00,82.43,16.00,66.43,821.00,157.00,987.00,83.18,15.91,67.27,769.00,140.00,956.00,80.44,14.64,65.80
20205,2748.00,1186.00,4095.00,67.11,28.96,38.15,3263.00,1060.00,4398.00,74.19,24.10,50.09,2850.00,1170.00,4121.00,69.16,28.39,40.77,2825.00,818.00,3717.00,76.00,22.01,53.99,2788.00,594.00,3591.00,77.64,16.54,61.10
20207,974.00,521.00,1595.00,61.07,32.66,28.41,1204.00,530.00,1763.00,68.29,30.06,38.23,1055.00,512.00,1599.00,65.98,32.02,33.96,1035.00,380.00,1447.00,71.53,26.26,45.27,1082.00,273.00,1443.00,74.98,18.92,56.06
20209,14024.00,32411.00,48272.00,29.05,67.14,-38.09,17919.00,34923.00,53401.00,33.56,65.40,-31.84,16506.00,39865.00,57169.00,28.87,69.73,-40.86,15496.00,34302.00,50738.00,30.54,67.61,-37.07,15806.00,30146.00,48781.00,32.40,61.80,-29.40
21001,5460.00,1779.00,7328.00,74.51,24.28,50.23,5628.00,1764.00,7447.00,75.57,23.69,51.88,5512.00,1668.00,7298.00,75.53,22.86,52.67,5841.00,1660.00,7600.00,76.86,21.84,55.02,6637.00,1323.00,8233.00,80.61,16.07,64.54
21003,4415.00,1950.00,6429.00,68.67,30.33,38.34,5202.00,1923.00,7163.00,72.62,26.85,45.77,5258.00,2024.00,7390.00,71.15,27.39,43.76,5184.00,1808.00,7100.00,73.01,25.46,47.55,6466.00,1349.00,8096.00,79.87,16.66,63.21
21005,4909.00,2902.00,7967.00,61.62,36.43,25.19,6363.00,3141.00,9591.00,66.34,32.75,33.59,6885.00,3462.00,10552.00,65.25,32.81,32.44,6822.00,3315.00,10320.00,66.10,32.12,33.98,8242.00,2634.00,11422.00,72.16,23.06,49.10
21007,1824.00,1880.00,3770.00,48.38,49.87,-1.49,2389.00,1759.00,4177.00,57.19,42.11,15.08,2537.00,1427.00,4060.00,62.49,35.15,27.34,2647.00,1189.00,3895.00,67.96,30.53,37.43,3161.00,816.00,4101.00,77.08,19.90,57.18
21009,8741.00,4930.00,13844.00,63.14,35.61,27.53,10822.00,5216.00,16140.00,67.05,32.32,34.73,11133.00,5434.00,16807.00,66.24,32.33,33.91,10922.00,5400.00,16568.00,65.92,32.59,33.33,13483.00,4275.00,18488.00,72.93,23.12,49.81
21011,2303.00,2087.00,4473.00,51.49,46.66,4.83,2269.00,2608.00,4919.00,46.13,53.02,-6.89,2234.00,2210.00,4543.00,49.17,48.65,0.52,2275.00,1770.00,4122.00,55.19,42.94,12.25,3082.00,1361.00,4587.00,67.19,29.67,37.52
21013,5585.00,4787.00,10611.00,52.63,45.11,7.52,6722.00,4210.00,11002.00,61.10,38.27,22.83,6681.00,2782.00,9598.00,69.61,28.99,40.62,7127.00,2224.00,9482.00,75.16,23.45,51.71,7764.00,1720.00,9718.00,79.89,17.70,62.19
21015,22016.00,9248.00,31984.00,68.83,28.91,39.92,32329.00,12391.00,45082.00,71.71,27.49,44.22,33812.00,16292.00,50774.00,66.59,32.09,34.50,35922.00,15629.00,52511.00,68.41,29.76,38.65,39082.00,15026.00,57618.00,67.83,26.08,41.75
21017,3881.00,3048.00,7102.00,54.65,42.92,11.73,4953.00,3198.00,8217.00,60.28,38.92,21.36,4820.00,3385.00,8330.00,57.86,40.64,17.22,4692.00,3075.00,7923.00,59.22,38.81,20.41,5569.00,2791.00,8803.00,63.26,31.71,31.55
21019,9247.00,9541.00,19182.00,48.21,49.74,-1.53,11501.00,10132.00,21777.00,52.81,46.53,6.28,11430.00,8886.00,20670.00,55.30,42.99,12.31,10884.00,7776.00,19049.00,57.14,40.82,16.32,13591.00,6021.00,20454.00,66.45,29.44,37.01
21021,6126.00,3963.00,10326.00,59.33,38.38,20.95,7764.00,4646.00,12490.00,62.16,37.20,24.96,7701.00,4769.00,12635.00,60.95,37.74,23.21,7703.00,4471.00,12373.00,62.26,36.14,26.12,8040.00,4281.00,12946.00,62.10,33.07,29.03
21023,2065.00,888.00,3019.00,68.40,29.41,38.99,2363.00,1213.00,3610.00,65.46,33.60,31.86,2066.00,1241.00,3399.00,60.78,36.51,24.27,2029.00,1147.00,3232.00,62.78,35.49,27.29,2711.00,705.00,3527.00,76.86,19.99,56.87
21025,2084.00,2902.00,5073.00,41.08,57.20,-16.12,2542.00,3327.00,5944.00,42.77,55.97,-13.20,2671.00,2205.00,5030.00,53.10,43.84,9.26,3318.00,1562.00,5008.00,66.25,31.19,35.06,3991.00,1537.00,5738.00,69.55,26.79,42.76
21027,4763.00,2595.00,7453.00,63.91,34.82,29.09,5580.00,2884.00,8520.00,65.49,33.85,31.64,5281.00,3110.00,8522.00,61.97,36.49,25.48,5025.00,2825.00,7969.00,63.06,35.45,27.61,6484.00,1960.00,8774.00,73.90,22.34,51.56
21029,14054.00,8195.00,22701.00,61.91,36.10,25.81,19433.00,9043.00,28627.00,67.88,31.59,36.29,20102.00,10177.00,30726.00,65.42,33.12,32.30,21306.00,9971.00,31779.00,67.04,31.38,35.66,26210.00,8255.00,36069.00,72.67,22.89,49.78
21031,3654.00,1299.00,5010.00,72.93,25.93,47.00,4109.00,1436.00,5578.00,73.66,25.74,47.92,3696.00,1555.00,5307.00,69.64,29.30,40.34,3716.00,1293.00,5060.00,73.44,25.55,47.89,4428.00,947.00,5576.00,79.41,16.98,62.43
21033,3161.00,2223.00,5482.00,57.66,40.55,17.11,4066.00,2245.00,6349.00,64.04,35.36,28.68,3866.00,2212.00,6199.00,62.36,35.68,26.68,3904.00,1852.00,5860.00,66.62,31.60,35.02,4507.00,1260.00,5975.00,75.43,21.09,54.34
21035,7705.00,5635.00,13673.00,56.35,41.21,15.14,9293.00,5728.00,15145.00,61.36,37.82,23.54,8991.00,6165.00,15404.00,58.37,40.02,18.35,9440.00,5317.00,15072.00,62.63,35.28,27.35,10367.00,4749.00,16049.00,64.60,29.59,35.01
21037,20789.00,12040.00,33829.00,61.45,35.59,25.86,25540.00,14253.00,40175.00,63.57,35.48,28.09,24046.00,15622.00,40297.00,59.67,38.77,20.90,24240.00,15080.00,40177.00,60.33,37.53,22.80,25050.00,14658.00,42510.00,58.93,34.48,24.45
21039,1405.00,1149.00,2593.00,54.18,44.31,9.87,1734.00,1102.00,2845.00,60.95,38.73,22.22,1699.00,879.00,2617.00,64.92,33.59,31.33,1835.00,750.00,2619.00,70.06,28.64,41.42,2094.00,432.00,2601.00,80.51,16.61,63.90
21041,1818.00,1601.00,3499.00,51.96,45.76,6.20,2175.00,1688.00,3897.00,55.81,43.32,12.49,2032.00,1716.00,3835.00,52.99,44.75,8.24,1999.00,1629.00,3680.00,54.32,44.27,10.05,2588.00,1106.00,3855.00,67.13,28.69,38.44
21043,4617.00,4182.00,8959.00,51.53,46.68,4.85,5422.00,5577.00,11117.00,48.77,50.17,-1.40,5252.00,4316.00,9813.00,53.52,43.98,9.54,5279.00,3383.00,8908.00,59.26,37.98,21.28,7587.00,2276.00,10278.00,73.82,22.14,51.68
21045,4284.00,1122.00,5469.00,78.33,20.52,57.81,5109.00,1174.00,6321.00,80.83,18.57,62.26,4679.00,1219.00,5957.00,78.55,20.46,58.09,4904.00,1086.00,6091.00,80.51,17.83,62.68,5482.00,767.00,6439.00,85.14,11.91,73.23
21047,10787.00,6778.00,17773.00,60.69,38.14,22.55,13935.00,6970.00,21015.00,66.31,33.17,33.14,13699.00,8880.00,22778.00,60.14,38.98,21.16,13475.00,8252.00,21955.00,61.38,37.59,23.79,14108.00,7188.00,22083.00,63.89,32.55,31.34
21049,7297.00,4918.00,12473.00,58.50,39.43,19.07,9540.00,5661.00,15317.00,62.28,36.96,25.32,9664.00,5749.00,15628.00,61.84,36.79,25.05,9931.00,5228.00,15416.00,64.42,33.91,30.51,10710.00,4706.00,16205.00,66.09,29.04,37.05
21051,4926.00,1723.00,6719.00,73.31,25.64,47.67,5726.00,1901.00,7687.00,74.49,24.73,49.76,5710.00,1552.00,7364.00,77.54,21.08,56.46,6176.00,1111.00,7383.00,83.65,15.05,68.60,5861.00,752.00,6767.00,86.61,11.11,75.50
21053,3224.00,1032.00,4305.00,74.89,23.97,50.92,3369.00,952.00,4352.00,77.41,21.88,55.53,3366.00,761.00,4172.00,80.68,18.24,62.44,3569.00,752.00,4393.00,81.24,17.12,64.12,3809.00,547.00,4462.00,85.37,12.26,73.11
21055,2469.00,1610.00,4154.00,59.44,38.76,20.68,2726.00,1438.00,4190.00,65.06,34.32,30.74,2604.00,1254.00,3930.00,66.26,31.91,34.35,2839.00,960.00,3854.00,73.66,24.91,48.75,3290.00,617.00,4037.00,81.50,15.28,66.22
21057,2220.00,736.00,3006.00,73.85,24.48,49.37,2356.00,848.00,3239.00,72.74,26.18,46.56,2056.00,697.00,2797.00,73.51,24.92,48.59,2216.00,599.00,2854.00,77.65,20.99,56.66,2502.00,459.00,3066.00,81.60,14.97,66.63
21059,21361.00,14126.00,36240.00,58.94,38.98,19.96,25372.00,15788.00,41483.00,61.16,38.06,23.10,23692.00,19282.00,43622.00,54.31,44.20,10.11,25092.00,16208.00,42087.00,59.62,38.51,21.11,28907.00,14163.00,45807.00,63.11,30.92,32.19
21061,3250.00,1710.00,4995.00,65.07,34.23,30.84,3595.00,1856.00,5481.00,65.59,33.86,31.73,3562.00,1652.00,5270.00,67.59,31.35,36.24,3232.00,1374.00,4668.00,69.24,29.43,39.81,4135.00,979.00,5244.00,78.85,18.67,60.18
21063,827.00,1525.00,2381.00,34.73,64.05,-29.32,871.00,2064.00,2957.00,29.46,69.80,-40.34,902.00,1535.00,2515.00,35.86,61.03,-25.17,1126.00,1186.00,2399.00,46.94,49.44,-2.50,2000.00,740.00,2855.00,70.05,25.92,44.13
21065,3033.00,1591.00,4710.00,64.39,33.78,30.61,3633.00,1907.00,5575.00,65.17,34.21,30.96,3685.00,1555.00,5314.00,69.35,29.26,40.09,3749.00,1356.00,5184.00,72.32,26.16,46.16,4236.00,1108.00,5545.00,76.39,19.98,56.41
21067,54495.00,47277.00,105477.00,51.67,44.82,6.85,66406.00,57994.00,125576.00,52.88,46.18,6.70,59884.00,66042.00,127639.00,46.92,51.74,-4.82,60795.00,62080.00,125866.00,48.30,49.32,-1.02,56894.00,69778.00,136315.00,41.74,51.19,-9.45
21069,3282.00,1813.00,5179.00,63.37,35.01,28.36,3749.00,2406.00,6203.00,60.44,38.79,21.65,3432.00,2279.00,5832.00,58.85,39.08,19.77,3780.00,1911.00,5782.00,65.38,33.05,32.33,4722.00,1348.00,6260.00,75.43,21.53,53.90
21071,5068.00,10088.00,15394.00,32.92,65.53,-32.61,6612.00,11132.00,17885.00,36.97,62.24,-25.27,7741.00,7530.00,15659.00,49.43,48.09,1.34,9784.00,4733.00,14890.00,65.71,31.79,33.92,11993.00,4015.00,16540.00,72.51,24.27,48.24
21073,10209.00,10853.00,21654.00,47.15,50.12,-2.97,12281.00,11620.00,24133.00,50.89,48.15,2.74,11911.00,11767.00,24079.00,49.47,48.87,0.60,11345.00,11535.00,23337.00,48.61,49.43,-0.82,11819.00,10717.00,23865.00,49.52,44.91,4.61
21075,1293.00,1452.00,2788.00,46.38,52.08,-5.70,1527.00,1340.00,2890.00,52.84,46.37,6.47,1530.00,1238.00,2825.00,54.16,43.82,10.34,1425.00,1022.00,2481.00,57.44,41.19,16.25,1549.00,774.00,2382.00,65.03,32.49,32.54
21077,1345.00,1049.00,2459.00,54.70,42.66,12.04,1869.00,1188.00,3073.00,60.82,38.66,22.16,1840.00,1278.00,3193.00,57.63,40.03,17.60,1758.00,1238.00,3061.00,57.43,40.44,16.99,2443.00,749.00,3338.00,73.19,22.44,50.75
21079,4043.00,1713.00,5823.00,69.43,29.42,40.01,4784.00,1841.00,6658.00,71.85,27.65,44.20,5118.00,2012.00,7210.00,70.98,27.91,43.07,5310.00,1661.00,7077.00,75.03,23.47,51.56,5904.00,1453.00,7623.00,77.45,19.06,58.39
21081,4405.00,2568.00,7103.00,62.02,36.15,25.87,5951.00,2818.00,8824.00,67.44,31.94,35.50,5510.00,3112.00,8754.00,62.94,35.55,27.39,5664.00,2810.00,8608.00,65.80,32.64,33.16,7268.00,1910.00,9559.00,76.03,19.98,56.05
21083,7849.00,6097.00,14231.00,55.15,42.84,12.31,9903.00,6206.00,16229.00,61.02,38.24,22.78,10056.00,5843.00,16155.00,62.25,36.17,26.08,10699.00,4547.00,15503.00,69.01,29.33,39.68,12671.00,3308.00,16606.00,76.30,19.92,56.38
21085,5843.00,2604.00,8558.00,68.28,30.43,37.85,7170.00,2905.00,10143.00,70.69,28.64,42.05,6605.00,3154.00,9903.00,66.70,31.85,34.85,6404.00,2744.00,9271.00,69.08,29.60,39.48,8219.00,1959.00,10576.00,77.71,18.52,59.19
21087,3615.00,1085.00,4756.00,76.01,22.81,53.20,3866.00,1312.00,5206.00,74.26,25.20,49.06,3785.00,1204.00,5079.00,74.52,23.71,50.81,3634.00,1165.00,4856.00,74.84,23.99,50.85,4372.00,832.00,5333.00,81.98,15.60,66.38
21089,7233.00,7164.00,14663.00,49.33,48.86,0.47,8696.00,7630.00,16435.00,52.91,46.43,6.48,8849.00,6621.00,15798.00,56.01,41.91,14.10,8855.00,6027.00,15168.00,58.38,39.73,18.65,11546.00,4146.00,16277.00,70.93,25.47,45.46
21091,2032.00,1508.00,3610.00,56.29,41.77,14.52,2286.00,1709.00,4029.00,56.74,42.42,14.32,1928.00,2135.00,4144.00,46.53,51.52,-4.99,2212.00,1833.00,4134.00,53.51,44.34,9.17,2788.00,1244.00,4295.00,64.91,28.96,35.95
21093,18964.00,11095.00,30690.00,61.79,36.15,25.64,24627.00,11507.00,36441.00,67.58,31.58,36.00,23896.00,15650.00,39990.00,59.75,39.13,20.62,23357.00,15214.00,39218.00,59.56,38.79,20.77,26971.00,13944.00,43156.00,62.50,32.31,30.19
21095,4980.00,5365.00,10535.00,47.27,50.93,-3.66,6659.00,4332.00,11070.00,60.15,39.13,21.02,7165.00,2586.00,9914.00,72.27,26.08,46.19,8652.00,1830.00,10657.00,81.19,17.17,64.02,9129.00,1372.00,10757.00,84.87,12.75,72.12
21097,3793.00,2658.00,6611.00,57.37,40.21,17.16,4855.00,2807.00,7731.00,62.80,36.31,26.49,4520.00,2916.00,7590.00,59.55,38.42,21.13,4556.00,2471.00,7163.00,63.60,34.50,29.10,5435.00,2031.00,7781.00,69.85,26.10,43.75
21099,3725.00,2201.00,6019.00,61.89,36.57,25.32,4269.00,2470.00,6784.00,62.93,36.41,26.52,4397.00,2290.00,6818.00,64.49,33.59,30.90,4257.00,2283.00,6622.00,64.29,34.48,29.81,5320.00,1730.00,7264.00,73.24,23.82,49.42
21101,7698.00,8054.00,16039.00,48.00,50.22,-2.22,10467.00,8101.00,18701.00,55.97,43.32,12.65,9523.00,10049.00,19861.00,47.95,50.60,-2.65,10296.00,8091.00,18622.00,55.29,43.45,11.84,12159.00,6707.00,19710.00,61.69,34.03,27.66
21103,3244.00,2117.00,5473.00,59.27,38.68,20.59,4094.00,2366.00,6499.00,62.99,36.41,26.58,4081.00,2725.00,6919.00,58.98,39.38,19.60,3940.00,2530.00,6590.00,59.79,38.39,21.40,4944.00,1828.00,7149.00,69.16,25.57,43.59
21105,1151.00,940.00,2124.00,54.19,44.26,9.93,1395.00,926.00,2342.00,59.56,39.54,20.02,1406.00,812.00,2250.00,62.49,36.09,26.40,1431.00,686.00,2139.00,66.90,32.07,34.83,1657.00,449.00,2157.00,76.82,20.82,56.00
21107,9490.00,6734.00,16489.00,57.55,40.84,16.71,12314.00,6420.00,18843.00,65.35,34.07,31.28,11916.00,7104.00,19348.00,61.59,36.72,24.87,13681.00,5789.00,19767.00,69.21,29.29,39.92,15277.00,4310.00,20345.00,75.09,21.18,53.91
21109,4079.00,701.00,4855.00,84.02,14.44,69.58,4369.00,769.00,5178.00,84.38,14.85,69.53,4407.00,743.00,5224.00,84.36,14.22,70.14,4365.00,612.00,5061.00,86.25,12.09,74.16,4889.00,482.00,5501.00,88.87,8.76,80.11
21111,145052.00,149901.00,302362.00,47.97,49.58,-1.61,164566.00,170158.00,337350.00,48.78,50.44,-1.66,153957.00,196435.00,353892.00,43.50,55.51,-12.01,148423.00,186181.00,339579.00,43.71,54.83,-11.12,143768.00,190836.00,353099.00,40.72,54.05,-13.33
21113,10074.00,4633.00,15061.00,66.89,30.76,36.13,12972.00,5476.00,18580.00,69.82,29.47,40.35,13711.00,6236.00,20214.00,67.83,30.85,36.98,14233.00,6001.00,20633.00,68.98,29.08,39.90,15474.00,6144.00,23326.00,66.34,26.34,40.00
21115,4783.00,3251.00,8180.00,58.47,39.74,18.73,5940.00,3288.00,9304.00,63.84,35.34,28.50,5948.00,2407.00,8517.00,69.84,28.26,41.58,7095.00,1723.00,9035.00,78.53,19.07,59.46,8043.00,1250.00,9572.00,84.03,13.06,70.97
21117,35363.00,19100.00,56249.00,62.87,33.96,28.91,43664.00,22834.00,67123.00,65.05,34.02,31.03,40714.00,26480.00,68213.00,59.69,38.82,20.87,41389.00,24920.00,67704.00,61.13,36.81,24.32,42958.00,24214.00,71998.00,59.67,33.63,26.04
21119,2029.00,4349.00,6458.00,31.42,67.34,-35.92,2648.00,4685.00,7394.00,35.81,63.36,-27.55,3070.00,2612.00,5820.00,52.75,44.88,7.87,4130.00,1420.00,5693.00,72.55,24.94,47.61,4357.00,1245.00,5763.00,75.60,21.60,54.00
21121,6058.00,3690.00,9910.00,61.13,37.24,23.89,8108.00,3822.00,12028.00,67.41,31.78,35.63,8150.00,3074.00,11389.00,71.56,26.99,44.57,8467.00,2484.00,11100.00,76.28,22.38,53.90,9885.00,1761.00,12012.00,82.29,14.66,67.63
21123,3384.00,1727.00,5179.00,65.34,33.35,31.99,4111.00,1823.00,5968.00,68.88,30.55,38.33,4153.00,1913.00,6178.00,67.22,30.96,36.26,3911.00,1733.00,5764.00,67.85,30.07,37.78,4799.00,1278.00,6367.00,75.37,20.07,55.30
21125,13029.00,4856.00,18120.00,71.90,26.80,45.10,16819.00,5297.00,22264.00,75.54,23.79,51.75,17660.00,4618.00,22500.00,78.49,20.52,57.97,18151.00,3905.00,22408.00,81.00,17.43,63.57,20592.00,3440.00,24833.00,82.92,13.85,69.07
21127,2969.00,2258.00,5307.00,55.94,42.55,13.39,3755.00,2705.00,6513.00,57.65,41.53,16.12,3503.00,2036.00,5649.00,62.01,36.04,25.97,3995.00,1520.00,5592.00,71.44,27.18,44.26,4816.00,1045.00,6042.00,79.71,17.30,62.41
21129,1893.00,836.00,2764.00,68.49,30.25,38.24,2018.00,878.00,2920.00,69.11,30.07,39.04,1978.00,752.00,2773.00,71.33,27.12,44.21,1977.00,595.00,2623.00,75.37,22.68,52.69,2151.00,444.00,2667.00,80.65,16.65,64.00
21131,3159.00,1210.00,4434.00,71.24,27.29,43.95,3661.00,1266.00,4964.00,73.75,25.50,48.25,3574.00,766.00,4397.00,81.28,17.42,63.86,4439.00,433.00,4950.00,89.68,8.75,80.93,4015.00,400.00,4492.00,89.38,8.90,80.48
21133,4092.00,4698.00,8985.00,45.54,52.29,-6.75,4801.00,4192.00,9065.00,52.96,46.24,6.72,5367.00,2623.00,8235.00,65.17,31.85,33.32,6811.00,1702.00,8758.00,77.77,19.43,58.34,7293.00,1542.00,9134.00,79.84,16.88,62.96
21135,3217.00,1293.00,4568.00,70.42,28.31,42.11,3778.00,1667.00,5484.00,68.89,30.40,38.49,3213.00,1510.00,4791.00,67.06,31.52,35.54,3326.00,1342.00,4769.00,69.74,28.14,41.60,4363.00,785.00,5298.00,82.35,14.82,67.53
21137,4795.00,2678.00,7597.00,63.12,35.25,27.87,5996.00,2796.00,8863.00,67.65,31.55,36.10,6273.00,2752.00,9151.00,68.55,30.07,38.48,6416.00,2582.00,9152.00,70.10,28.21,41.89,7338.00,1865.00,9561.00,76.75,19.51,57.24
21139,2118.00,2022.00,4230.00,50.07,47.80,2.27,2675.00,2007.00,4706.00,56.84,42.65,14.19,2890.00,1622.00,4593.00,62.92,35.31,27.61,3089.00,1346.00,4511.00,68.48,29.84,38.64,3570.00,887.00,4645.00,76.86,19.10,57.76
21141,5344.00,3885.00,9332.00,57.27,41.63,15.64,6815.00,3768.00,10644.00,64.03,35.40,28.63,6925.00,3811.00,10890.00,63.59,35.00,28.59,6899.00,3469.00,10510.00,65.64,33.01,32.63,7778.00,2755.00,10899.00,71.36,25.28,46.08
21143,1688.00,1680.00,3420.00,49.36,49.12,0.24,2132.00,1769.00,3925.00,54.32,45.07,9.25,2220.00,1577.00,3855.00,57.59,40.91,16.68,2412.00,1373.00,3839.00,62.83,35.76,27.07,2789.00,1045.00,3962.00,70.39,26.38,44.01
21145,14745.00,11412.00,26689.00,55.25,42.76,12.49,18218.00,11361.00,29797.00,61.14,38.13,23.01,19043.00,11285.00,30754.00,61.92,36.69,25.23,19979.00,10062.00,30551.00,65.40,32.94,32.46,20774.00,9134.00,31307.00,66.36,29.18,37.18
21147,3321.00,1418.00,4799.00,69.20,29.55,39.65,4121.00,1530.00,5693.00,72.39,26.88,45.51,4078.00,1258.00,5407.00,75.42,23.27,52.15,4564.00,1069.00,5707.00,79.97,18.73,61.24,5012.00,664.00,5776.00,86.77,11.50,75.27
21149,2219.00,1747.00,4022.00,55.17,43.44,11.73,2584.00,1823.00,4435.00,58.26,41.10,17.16,2386.00,1963.00,4422.00,53.96,44.39,9.57,2705.00,1432.00,4200.00,64.40,34.10,30.30,3381.00,988.00,4566.00,74.05,21.64,52.41
21151,13682.00,9309.00,23666.00,57.81,39.33,18.48,18922.00,11525.00,30707.00,61.62,37.53,24.09,19694.00,12392.00,32537.00,60.53,38.09,22.44,21128.00,11512.00,33322.00,63.41,34.55,28.86,23431.00,11793.00,37371.00,62.70,31.56,31.14
21153,2785.00,2603.00,5453.00,51.07,47.74,3.33,2836.00,2843.00,5718.00,49.60,49.72,-0.12,2434.00,2105.00,4651.00,52.33,45.26,7.07,3391.00,1433.00,4906.00,69.12,29.21,39.91,3824.00,1172.00,5116.00,74.75,22.91,51.84
21155,3259.00,2778.00,6176.00,52.77,44.98,7.79,3905.00,3399.00,7354.00,53.10,46.22,6.88,3842.00,3596.00,7615.00,50.45,47.22,3.23,3800.00,3418.00,7318.00,51.93,46.71,5.22,5122.00,2679.00,8111.00,63.15,33.03,30.12
21157,7294.00,6203.00,13761.00,53.00,45.08,7.92,9049.00,6383.00,15521.00,58.30,41.12,17.18,9512.00,5683.00,15487.00,61.42,36.70,24.72,10402.00,5022.00,15719.00,66.17,31.95,34.22,12322.00,3672.00,16698.00,73.79,21.99,51.80
21159,2667.00,1714.00,4456.00,59.85,38.46,21.39,2996.00,1504.00,4539.00,66.01,33.14,32.87,2824.00,808.00,3692.00,76.49,21.89,54.60,3180.00,574.00,3824.00,83.16,15.01,68.15,3503.00,363.00,3953.00,88.62,9.18,79.44
21161,3572.00,2178.00,5873.00,60.82,37.08,23.74,4381.00,2644.00,7079.00,61.89,37.35,24.54,4102.00,2891.00,7121.00,57.60,40.60,17.00,4197.00,2592.00,6881.00,60.99,37.67,23.32,4944.00,1970.00,7219.00,68.49,27.29,41.20
21163,5319.00,3596.00,9071.00,58.64,39.64,19.00,7152.00,3724.00,10951.00,65.31,34.01,31.30,6691.00,4343.00,11206.00,59.71,38.76,20.95,6606.00,4122.00,10916.00,60.52,37.76,22.76,8660.00,3026.00,12231.00,70.80,24.74,46.06
