fips,poor_or_fair_health_percent,poor_physical_health_days,poor_mental_health_days,low_birthweight_percent,smokers_percent,obesity_percent,food_environment_index,physically_inactive_percent,access_to_exercise_percent,excessive_drinking_percent,alcohol_impaired_driving_death_rate,STI_rate,teen_birth_rate,uninsured_percent,primary_care_physician_rate,dentist_rate,mental_health_provider_rate,mammography_screening_percent,high_school_cohort_size,high_school_graduation_rate,some_college_percent,unemployment_percent,children_in_poverty_percent,income_inequality,single_parent_households_percent,violent_crime_rate,injury_death_rate,particulate_matter,severe_housing_problems_percent,drive_alone_percent,Driving alone to work - 95% CI - Low - 2016,long_commute_percent,child_mortality_rate,infant_mortality_rate,frequent_physical_distress_percent,diabetic_percent,HIV_rate,food_insecure_percent,limited_access_to_food_percent,drug_overdose_mortality_rate,motor_vehicle_mortality_rate,insufficient_sleep_percent,uninsured_adults_percent,uninsured_children_percent,median_household_income,free_lunch_percent,segregation_black_to_white,segregation_nonwhite_to_white,homicide_rate,population_2016,age_under_18_percent,age_65_or_older_percent,black_percent,american_indian_percent,asian_percent,hawaiian_or_pac_islander_percent,hispanic_percent,white_non_hispanic_percent,not_proficient_in_english_percent,female_percent,rural_percent
13139,17.1,3.8,3.7,8.06593293,16.1,25.7,7.5,23.8,81.1274237,16.5,26.72413793,170.9669069,51.98849454,24.51254697,61.78593,45.60681,63.43016,69,2275,76.35076923,46.93487746,5.925383241,24.9,4.239393149,29.47126437,170.8310547,57.1959755,13.4,18.7638331,78.96741693,77.24619317,33.1,40.92964539,5.907975767,11.6,10.9,102.636821,11.6,9.902249988,13.47704115,13.289846,32.6,30.3822974,12.00743281,52238,57.44394356,44.22486917,37.13945145,3.7,190761,26.53320123,13.62437815,7.399835396,0.872819916,2.026619697,0.208638034,27.49041995,61.8716614,8.747372528,50.08151561,20.55664389
13141,26.9,5,4.5,15.4589372,20.9,36,3.3,29.5,0.212111571,11.1,18.18181818,633.61494,40.4376784,20.20490427,22.52506,11.75226,23.50452,62,124,92.5,29.77941177,11.94029851,43.9,5.174024738,54.10596027,115.8626501,62.75426296,12.94,22.55244755,81.64185837,75.01476068,51.5,,,15.8,19.8,264.8171501,27.6,17.96335956,,18.20692167,45.2,24.23706325,7.80141844,26309,64.16131989,30.39013516,30.04042387,,8509,16.25337878,19.97884593,72.29991773,0.399576919,0.693383476,0.011752262,1.704078035,24.31543072,0.420070012,45.95134563,61.58659455
13143,16.2,3.8,3.9,8.76786404,17.1,28.6,7.2,28,66.54621265,15.8,12.5,147.8873239,56.19353851,19.04642723,49.13143,20.94899,52.37247,56,416,69.62980769,44.42579382,7.798280037,27.6,5.082012028,33.04176072,561.6748961,108.3257039,13.04,19.23436041,84.97600591,82.07142961,40.7,63.48310644,,11.7,10.8,110.9925294,16.9,1.800412057,23.38196783,28.95801088,35.9,23.63422523,8.147336711,40387,44.98773221,27.59614544,27.49983494,,28641,24.42652142,15.95265528,5.038231905,0.356132817,0.670367655,0.024440487,1.361684299,91.13159457,0.388204554,51.59386893,77.35927728
13145,12,3.1,3.3,9.282907662,13.1,29.7,8.6,23.1,53.51611292,16.6,32,113.671275,26.84385382,15.03081149,61.23136,15.20866,12.16693,69,395,87,69.02738433,6.109510087,14.4,4.499503863,23.57712586,94.67883662,60.87107754,12.93,12.64367816,88.90005359,86.06809268,39.7,,,9.2,10.6,177.7616543,11.4,0.191238269,11.21430538,18.91218891,33.2,17.29189902,9.275780635,66249,30.99791706,27.51152345,21.75201006,,32876,22.04039421,16.65348583,16.7447378,0.383258304,0.930770167,0.076043314,3.330697165,77.15658839,0.498543218,50.22508821,96.6837372
13147,18.8,4.2,4.1,9.468438538,17.1,29.5,6.8,28.6,56.65331377,13.9,38.0952381,195.9401207,45.93226937,20.81885481,47.15869,27.58403,11.82173,52,239,82,47.72160911,7.766143107,30.3,5.306176267,35.88342441,347.5546579,71.09566317,13.11,18.04020101,85.49665466,82.05342191,27.3,49.32071919,,12.8,13.5,148.2854495,18.9,1.92141796,,20.38251181,36.7,25.19755996,9.581151833,38564,54.65448315,28.20809734,27.50360942,,25377,21.37762541,20.64467825,18.56799464,0.208850534,1.020609213,0.019702881,3.621389447,75.35563699,0.706787671,50.42361193,74.46555348
13149,17.6,4.1,4,7.115135834,17.8,30.8,7.1,28.1,26.84637485,15.4,30.76923077,111.751053,57.5862069,19.92203529,17.30403,,34.47384,51,131,87.5,42.78017241,7.923551662,27.5,4.568389058,28.73399716,243.7452722,99.08770971,13.01,11.86635945,85.26918671,81.23911857,62.1,,,12.4,12,279.2429414,17.6,1.486222663,,25.62194214,36.5,24.10815402,9.222104893,41348,57.70363101,11.10742709,11.1031809,,11603,23.59734551,15.70283547,10.56623287,0.439541498,0.586055331,0.034473843,2.507972076,84.41782298,0.073179656,50.13358614,100
13151,15.8,3.5,3.6,8.945805494,14.8,29.7,6.9,23.7,86.03828915,15.4,20.49180328,242.0438836,27.57914438,17.7779073,49.25922,31.32759,105.67216,62,3228,79,65.00251793,7.272552136,19,3.618900237,37.25023543,188.3561092,53.43885325,13.19,16.12950164,81.95857843,79.99359013,55.2,50.7391284,7.720207254,10.7,11.3,116.9125589,15.6,7.552758079,11.82872013,14.5636662,41.8,21.51533649,9.929380851,60388,42.88451966,33.62844544,33.28646637,5.2,213869,27.05862,10.44798451,39.45218802,0.336654681,3.381976818,0.079020335,6.394568638,48.63397687,1.311336502,52.16464284,13.85333608
13153,16.5,3.7,3.7,8.77649953,15.5,32.3,6.6,23.8,85.58112938,15.1,15.15151515,463.9513878,40.06658295,18.0379943,51.47029,48.95682,70.41734,64,2031,79,64.88926366,6.884282881,23.6,4.398610623,37.46663495,335.0479861,52.02542533,12.76,14.62400928,85.71383469,84.17215312,23,62.62607618,8.521726882,11,11,171.1606887,16,9.409798838,7.676589788,11.50326265,37.9,21.99758931,8.962121973,53027,41.52853161,20.15184923,19.08847167,5.1,149111,25.68153926,11.73287014,29.69733957,0.419821475,2.775784483,0.197168552,6.556860326,58.28677965,1.455851488,51.25912911,9.962115797
13155,20,4.4,4.1,15.82537517,18.3,29.8,6.6,29.7,47.38938981,14,28.57142857,312.5,53.74753452,21.16921352,42.43131,21.96837,,73,120,67.5,46.20300752,10.056926,35.3,5.3220704,35.90573013,282.9147116,71.15948095,12.39,11.93092622,76.29724536,72.11701528,33.2,,,13.5,13.6,260.9019754,19.6,2.662452833,,16.39930825,38.8,26.28753231,9.156517817,35955,60.96997691,34.91512966,35.02376303,,9104,22.26493849,18.20079086,26.35105448,0.131810193,0.812829526,0.010984183,3.591827768,68.35456942,0.471327573,49.18717048,64.70958272
13157,14.5,3.5,3.6,7.79627493,16.3,28.6,8.1,27.5,73.16359428,16.4,18.96551724,141.9821367,40.08643171,20.27306736,57.33569,48.48877,32.32584,60,785,83.82484076,55.20990637,6.011868636,18.5,4.545475206,25.72500636,134.9074401,72.17979691,13.28,15.2,83.91459351,81.31900552,51,47.18910246,6.304176517,10.5,10,91.81050312,13.4,0.460772011,18.53012508,17.8422743,34.9,24.51428108,10.59505645,51931,40.97586118,26.83695008,20.32715083,2.7,61870,25.70874414,13.52836593,7.029254889,0.373363504,1.913689995,0.067884274,6.736705996,82.7024406,2.234164391,50.36204946,60.01487972
13159,19.6,4.3,4.2,9.090909091,18.7,30.6,7.1,30,64.94964029,14.2,26.66666667,264.1232575,46.15881214,22.2644771,44.1144,14.88982,22.33472,55,149,67.5,45.53755523,6.633981921,29.2,4.268185576,41.5274463,218.1560361,74.06546807,13.08,18.33333333,77.65144786,73.66278224,60.6,,,13.2,13.5,464.8252436,16.9,2.947939807,,22.8699738,38.2,26.67950879,11.45528931,41818,64.30135786,24.83679102,22.43049213,,13432,23.99493746,15.53752234,21.18820727,0.550923169,0.297796307,0.014889815,4.236152472,72.51340083,1.465429885,51.28052412,81.76258993
13161,19.3,4.2,4,10.81967213,18,30.4,6.5,31.1,58.56118928,14.8,42.10526316,303.510161,83.55167395,22.80483054,26.65956,6.72993,6.72993,55,180,72.5,43.30687107,8.394445311,38.9,4.497177177,35.62378168,385.4746156,94.31205335,12.58,13.22241681,81.64974167,75.3143529,26.1,83.82229673,,13,12.4,216.1263508,18.5,5.903827697,33.3192652,27.86773397,37.5,28.54072398,10.3802918,35235,66.23794212,42.01791895,34.05405455,,14859,27.52540548,14.22033784,15.06157884,0.767211791,0.625883303,0.03364964,11.27262938,71.98330978,3.143164693,50.48118985,69.51154765
13163,25.4,4.9,4.6,12.40831296,21,38.4,5.3,29.7,40.0236267,11.5,31.57894737,985.8812074,71.83316169,21.18599595,36.76471,24.5821,6.14553,59,230,69,34.87383798,11.5535445,37.5,5.319395643,47.3632573,297.0258334,87.50479478,12.82,18.28478964,79.82541222,75.06885852,33.5,103.2995078,,15.7,17.8,317.9532683,26.4,0.979181032,,24.74846176,42,26.42345002,8.5164157,30835,79.26490985,26.92849885,27.06251481,,16272,24.13348083,17.01081613,53.25098328,0.184365782,0.719026549,0.073746313,3.306293019,41.87561455,0.409223774,51.39503442,80.66745422
13165,24.4,4.8,4.4,12.12121212,21.5,32.3,5,28.3,20.94724221,13.2,21.42857143,531.8571584,59.51795376,24.98892335,21.5773,,10.9589,47,94,77.5,45.96774194,10.27667984,45,5.645706042,64.22689845,,87.74157796,12.74,21.87004754,77.47484583,73.06880623,36.2,,,15.1,14.9,209.0410243,24.6,6.990504056,,24.96214075,42.1,31.40025306,10.26241799,30678,64.40798859,2.646245523,0.778385937,,9125,22.56438356,15.29863014,42.01643836,0.449315069,0.536986301,0.230136986,5.117808219,51.2,1.483503442,46.81643836,66.10311751
13167,18.7,4.1,3.8,10.15384615,17.8,34.4,5.8,31.5,50.62124249,15.3,28.57142857,586.0361726,55.0660793,21.04713604,40.95423,,10.30822,64,89,57.5,40.83364072,8.804071247,36.9,5.433836996,35.2734571,355.9261707,62.48866133,12.8,16.31736527,69.7344202,63.54268919,45.3,,,12.4,13,507.8540215,20.7,7.595194808,,18.61317527,39,25.80241767,9.364218827,29818,62.59414226,43.274182,44.29084305,,9701,19.64745903,15.53448098,34.5840635,0.288630038,0.288630038,0.041232863,2.247191011,61.81836924,0.010672359,43.5419029,65.41082164
13169,15,3.6,3.6,10.44529962,14.9,32.7,7.4,29.2,60.4590324,15.5,39.13043478,136.4733877,26.08571019,17.92546997,21.00179,10.42137,20.84274,68,363,77,58.92564243,6.424375918,20.5,4.360999692,33.29101425,98.22615127,63.61812348,12.98,12.34567901,86.15502295,82.72112284,42.9,45.1279203,,10.4,11.4,76.29381596,15.5,3.310602028,15.12806489,20.04078299,37,21.60309369,9.428571429,51749,42.5520362,30.89972072,30.1201463,,28787,24.50759023,15.37846945,24.65696321,0.27790322,0.764233856,0.006947581,1.455518116,71.85882516,0.107129664,51.59620662,67.71425582
13171,17.5,4,4,10.57360055,17,33,6.7,30.3,68.24807556,14.9,29.16666667,420.8894058,33.88105279,21.12815438,44.54591,10.98479,54.92393,55,184,77.5,52.13950037,9.526862418,30.7,5.149463559,30.32432432,419.3500075,66.10841781,13.06,15.40247678,79.03111237,74.38254794,45.7,,,12,11.9,170.4806242,19.2,2.045378571,,13.46417342,37.4,25.65284178,8.808553972,40339,66.46201074,41.6396453,40.36190147,,18207,20.7447685,16.02131049,31.35607184,0.285604438,0.543746911,0.016477179,2.191464821,64.10171912,0.087519692,52.32053606,60.87241361
13173,20.2,4.4,4.2,8.272506083,19.7,32,6.7,28.4,,15.2,57.14285714,230.7692308,51.47426287,21.87603947,9.60799,9.64041,9.64041,61,97,72.5,62.96422487,7.868681605,37.1,5.695783133,49.65716348,247.8314746,48.92367906,12.24,20.13793103,87.38584475,82.01559395,38.3,,,13.5,11.9,165.8178373,18.9,2.435281303,,,38.8,27.40786621,8.097928437,37113,62.96505073,12.50526839,12.80814587,,10373,25.6145763,12.09871783,22.2500723,1.060445387,1.397859828,0.03856165,5.485394775,68.0420322,0.642398287,49.63848453,71.12522326
13175,22.1,4.7,4.3,10.02273197,18.9,35.4,6,31.6,40.1598051,13.5,21.21212121,478.7577278,58.56590812,19.34957308,102.08546,41.79641,185.99402,63,678,74.76253687,42.54459778,9.514511873,36.8,6.121119756,43.67730143,365.1510273,83.39418481,12.75,14.45680068,86.18413227,84.34719403,22.9,59.70149254,6.629168341,14.4,14.5,458.2368066,21.3,4.840890554,8.339645982,19.29556351,37.9,23.87704336,8.775625962,35807,59.58650483,37.41923905,36.28505347,6.9,47851,24.82079789,16.24835427,35.85505005,0.313473073,1.074167729,0.018808384,2.522413325,59.28820714,0.833296099,52.42105703,56.64409299
13177,13.8,3.3,3.5,8.520900322,14.6,32.2,7.7,24.7,71.24531769,17.1,27.77777778,212.203437,33.02509908,16.19383469,55.03767,20.55428,10.27714,65,438,82,61.16445849,6.35949295,17.4,4.042261989,27.54123514,258.7385878,57.3362421,12.37,13.24675325,86.99180708,86.60733586,15.7,79.72955734,9.596161535,9.8,9.7,90.330351,13.9,3.792811018,,16.58966715,37.4,19.87989706,8.284313726,64533,34.252218,10.88613061,8.405929698,,29191,26.78565311,10.7327601,20.51317187,0.356274194,2.353465109,0.099345689,2.600116474,72.9368641,0.782989461,49.79617005,36.22870874
13179,20.4,4.1,3.9,8.666350261,19.6,33.8,4.9,27.6,72.82082801,18.6,25,717.8750897,65.7609389,17.25207155,34.30264,96.62873,302.15651,55,747,72,64.23691402,7.853321963,27.8,3.95555011,38.87112248,368.765795,58.97331151,12.76,16.63766855,83.15413467,81.2676997,22,76.85994555,7.544647121,12.7,10.1,288.0756546,20.3,17.79961254,8.726720191,15.04711073,41.9,21.74821926,8.112643558,41682,,20.47778826,20.48876613,7.9,65198,28.68032762,7.491027332,38.94444615,0.79296911,2.354366698,0.607380595,12.09086168,42.24362711,0.840073593,48.81744839,23.16044947
13181,18.9,4.1,4,9.842519685,17.3,33.2,6.4,30.1,23.33666833,13.2,33.33333333,310.1977511,38.76404494,20.96826425,25.80312,13.11992,26.23983,59,97,77.5,36.2225097,8.343057176,29.6,5.222327701,52.08333333,377.5484521,88.78966996,12.9,19.06158358,77.1797293,71.87137417,50.3,,,12.6,15.1,222.4859092,19.9,3.520675351,,26.91258791,38.1,24.10354339,11.15409413,39484,53.1011045,11.48817022,10.9568511,,7622,19.10259774,20.67698767,31.39595907,0.354237733,0.472316977,0.013119916,1.325111519,65.61270008,0,50.70847547,100
13183,17.7,3.9,3.8,8.874281019,18,29.7,7,28,26.96349558,17,38.46153846,224.3270189,36.51609413,25.37768354,,,5.84351,52,175,77.5,54.22918026,7.314130599,31.3,4.078968655,39.33729822,169.9568571,46.01690793,12.73,17.507724,80.74062352,72.85584476,30.9,64.53000645,,11.8,9.9,,16.5,4.991380572,,14.82447818,37.8,31.8498452,11.70468187,43193,58.88465535,4.541295945,2.419933531,,17113,28.78513411,7.707590721,23.98176825,0.771343423,1.221293753,0.496698416,11.82726582,59.10711155,2.518943273,49.72827675,81.33987832
13185,19.8,4.2,4.1,11.08276192,18.8,28.3,5.7,28.5,71.98374118,15.8,26.15384615,657.3433899,43.55890288,20.19185108,52.25123,61.66151,122.44215,67,1291,70.05112316,61.4176497,7.271976239,32.9,5.263697512,43.19674236,310.2450482,54.30004189,12.11,19.03733808,83.52666737,81.65486963,14.3,86.92151445,11.5914787,13.1,11.3,453.0965149,20.7,8.928566142,6.158520313,11.27367636,41.4,25.35493942,8.061838556,38887,53.98003164,48.52858139,46.06898034,5.5,113523,24.83197238,11.01891247,35.97685051,0.478317169,1.685121077,0.160319935,5.45528219,54.87434264,1.106642736,51.05749496,27.20423315
13187,16.5,3.9,4,7.570675611,17.3,30.1,7.7,26.1,88.10652072,16.8,34.48275862,98.0039855,20.63144733,22.82072712,35.57798,25.66076,67.35951,62,243,80,57.6161919,6.566122234,23.2,5.333007813,30.81204977,291.1400781,68.0996238,13.46,19.34137291,81.29408378,77.55198724,43.8,45.11524895,,11.9,9.9,68.25420901,15.4,0.57166016,14.02297611,22.53062007,34.8,26.72170203,11.3427048,44653,48.53677828,52.01396638,16.70806442,,31176,18.92160636,15.67231204,1.574929433,0.692840647,0.71208622,0.144341801,4.872337696,90.46061073,1.653062624,50.17000257,83.94180071
13189,19.7,4.2,4.1,11.54734411,18.3,35,6.2,30.6,75.43314286,13.4,37.83783784,780.1320223,62.4177477,19.50585894,60.28287,32.7562,46.79457,54,260,78,45.31581997,9.88508312,42.1,5.267283456,45.99891127,144.6749745,84.70518911,12.87,15.5812538,84.22903064,80.8755431,39.4,84.65891369,10.25869759,13,14.3,142.1342885,20.5,4.41791112,,23.03707653,39.1,24.65134707,7.882373412,37413,61.51500938,35.10311957,34.25647154,9.9,21370,25.21759476,15.92419279,40.29948526,0.383715489,0.510060833,0.084230229,2.784277024,54.71221338,0.691783208,53.05100608,60.96
13191,16.7,3.7,3.8,9.978308026,15.5,31.2,6.9,28.8,49.30579781,13.7,17.39130435,267.3603584,51.93160228,22.26473536,7.13929,14.07063,168.84762,75,134,67.5,48.19034853,8.174711081,36.1,5.383774695,45.47075606,242.3283932,59.47576363,12.81,15.83087512,83.4188709,75.04906642,40.5,,,11.3,14.6,334.4481605,17.6,3.644309671,,20.36390295,37.7,25.85365854,10.99342586,37603,71.96149218,18.66000408,19.8322895,,14214,18.97425074,21.68988321,34.72632616,0.534684114,0.443224989,0.098494442,1.962853525,61.36203743,0.294464075,50.84423808,74.31103049
13193,25.2,4.7,4.3,13.37698784,21.3,34.6,4.6,32.3,41.2550882,12.5,20,245.3901704,53.75037959,25.75817251,7.13827,14.50116,7.25058,58,146,62.5,34.05218317,12.34300563,40.8,5.406441718,42.51781473,309.0326905,60.89206881,12.69,15.28795812,74.12520828,69.07388792,37.7,,,15,16.3,501.1501807,25.9,8.959380061,,18.78268434,43.5,31.265174,11.30195809,29430,69.77676016,9.60378571,9.110477106,10,13792,19.94634571,14.87819026,59.375,0.406032483,1.58787703,0.152262181,4.082076566,33.98346868,1.48456057,45.87441995,53.18860244
13195,16.5,4,3.9,8.751062022,17.2,32.4,7.9,28.3,32.40398293,15.5,22.22222222,272.1868061,46.52523775,22.29943146,14.25669,3.53207,3.53207,61,334,78,42.14652224,6.465416634,29.4,3.986213592,33.75399118,497.3474801,87.83957494,13.17,12.77955272,84.16968443,82.21451848,40.1,41.19850187,,12.1,11.6,60.0060006,14.1,1.362617087,27.28642441,29.66797445,35.9,27.10069444,9.982461269,45557,54.14911542,37.66308225,25.4525596,5.7,28312,23.1350664,15.55524159,9.07389093,0.360271263,1.243289065,0.031788641,4.690590562,83.58999717,1.400740014,50.68168974,91.87766714
13197,21.3,4.3,4.1,9.530583215,18.8,32.8,3,31.3,19.24044841,13.5,45.45454546,206.6352887,61.53846154,23.85744235,11.57407,11.36751,,42,95,67.5,48.46037355,7.669616519,39.5,4.774829731,38.63404689,,66.8202765,12.73,17.85123967,79.25045704,74.17860142,51.3,,,13.2,14.7,220.4160353,17.3,41.6970466,,26.6613344,38.5,27.97562369,12.70471464,36055,64.31283219,56.70417713,50.93539544,,8797,21.82562237,17.01716494,29.99886325,0.875298397,0.96623849,1.796066841,7.63896783,59.25883824,3.540252182,50.11935887,100
13199,20.4,4.3,4.2,10.90500281,18,35.2,6.4,32.6,24.46798836,13,13.04347826,235.0397217,52.03482486,20.4345816,32.9691,18.8697,51.89169,57,230,74,38.19211409,9.793118957,33.9,5.018204048,40.47768699,252.1048376,77.37656595,13.02,17.26485149,81.64734106,77.43948394,48.5,75.85335019,,13.1,15,246.0437287,21.1,0.792517273,15.69784783,25.37443558,39.3,25.13064133,8.028455285,37243,69.47137942,11.18234385,9.891228242,8.3,21198,22.39833947,18.59137655,39.14048495,0.448155486,0.674591943,0.023587131,2.236060006,56.46759128,0.312763739,51.99075385,83.28483085
13201,19.9,4.3,4.2,13.51851852,18,31.2,7.1,34.9,53.92653061,13.2,20,268.0515999,55.55555556,21.08280255,50.57316,50.35247,16.78416,58,68,67.5,56.23123123,6.336707912,37.2,5.293922963,49.3598862,199.5900313,99.01643673,12.18,14.42885772,81.8377912,76.29002326,24.1,,,13.3,14.2,161.6488179,17.4,1.961496833,,35.22780648,37.4,25.40764898,10.46263345,35276,66.06822262,41.37707271,41.42354351,,5958,23.38032897,19.55354146,27.59315206,0.469956361,0.738502853,0.083920779,2.014098691,68.22759315,0.302868341,51.61127895,100
13205,25.1,4.8,4.5,10.64220184,21.1,30.8,5.4,30.3,42.26317133,12.8,42.85714286,522.8136882,76.5224359,21.01457462,56.41137,17.5662,316.19165,62,226,82.67699115,38.34525358,7.959067652,39.2,6.239633469,42.30215827,423.6439101,57.39200452,12.06,17.17791411,73.84473198,69.46683603,27.3,57.06008866,,15.1,15.8,431.5335228,21.5,9.575651246,,22.48488347,43.5,26.48185895,8.895114691,32711,70.87693074,30.00357748,27.09431193,,22771,23.66606649,14.90492293,47.58684291,0.513811427,0.654341048,0.052698608,4.330068947,46.34842563,0.80842611,47.72298099,54.51102222
13207,16,3.7,3.7,11.02088167,16.4,31.9,7.3,27.7,62.21616712,14.9,13.88888889,259.03818,31.17338004,18.0957658,48.1767,14.78688,22.18033,67,304,85,53.23430762,6.708084303,20.9,4.444546246,33.01740479,156.0451907,78.25256014,13.03,15.35248042,86.5578128,82.71771483,35.3,68.18666098,,11.1,12.5,88.06693087,15.4,4.149340654,12.39587465,22.21042482,36.1,21.4612158,9.050074863,53542,42.86407767,42.34634406,42.02631539,5.6,27051,20.94192451,16.8052937,23.48896529,0.347491775,0.968540904,0.029573768,2.251303094,72.01951869,0.367516301,49.56563528,80.23009385
13209,20.2,4.3,4.1,11.85983828,18.3,37.3,6.3,30,11.93686287,14.7,20,392.6848424,47.03905922,23.88294076,,,22.24447,58,64,72.5,41.18451025,10.22959184,31.3,5.113818284,36.51771957,,75.12483981,12.68,15.90214067,84.48436048,81.34938328,25,,,13.2,13,92.83819629,19.3,5.891405166,,22.03579242,39.2,28.08544304,13.31058021,36436,74.7983871,31.77829216,30.32151228,,8991,22.23334446,15.52663775,25.83694806,0.144589034,0.4004004,0.011122233,6.017128239,66.48871093,1.681468325,48.33722612,98.70656582
13211,15.7,3.7,3.7,9.363831308,15.5,28.3,7,27.2,40.22274457,14.7,16,229.2936637,34.37792329,20.34771853,56.23981,44.55335,22.27668,62,236,86,53.79810095,6.55952381,24.1,4.118031052,25.92157784,164.2226473,70.46034089,13.11,17.81345566,87.22613199,83.00503859,36.7,,,11,12.5,134.4809037,15.3,7.643560383,,19.99712042,36.9,24.57960988,10.15391684,50295,44.40444044,30.80033342,29.88764401,,17956,22.95054578,18.21118289,22.96725329,0.696146135,0.768545333,0.033415015,3.046335487,71.73646692,0.930260117,51.53709067,75.36937542
13213,19,4.3,4.1,7.548194407,18.7,28.9,7,31.6,75.29272232,15.8,19.14893617,243.7043054,65.4447551,24.14820005,15.28001,10.14971,,53,537,75,34.72575031,9.496961724,27.3,4.199120253,32.06532563,169.5099243,87.49216111,13.36,18.4965035,85.24729218,82.30473227,34.8,60.11783095,,13,11,78.07132596,16.1,6.144605908,27.10279582,21.24296552,35.7,29.80883864,10.69248379,40976,65.04290429,31.91297428,26.88135847,,39410,25.27784826,13.25298148,1.04034509,0.918548592,0.456736869,0.246130424,14.03704644,83.339254,3.220555118,50.26135499,70.1271828
13215,19,4.1,4.1,10.87771623,18.7,32.1,5.2,27.9,88.83429444,14.9,26.31578947,492.4072515,62.16474698,20.01119362,92.19816,52.26819,227.98887,57,2468,73,63.39740724,8.541400961,31.7,4.829170539,50.35648976,507.5650707,62.62672929,12.82,17.51870324,77.65959942,76.57062215,15.8,94.98787389,12.0461414,12.6,12.8,524.6803211,21,12.74962141,10.13080362,12.13256201,42.2,25.00804816,7.880954682,41783,,57.85712472,52.16757993,10.1,200887,24.28479693,12.02566617,44.83366271,0.517703983,2.531273801,0.238442508,7.476342421,42.40792087,1.595634492,50.81413929,2.9775917
13217,17.7,3.8,3.9,9.879012099,17.2,33.7,6.3,29.5,75.66377879,15.1,22.97297297,453.1796463,42.96107676,20.6144531,34.16434,16.3974,76.19966,62,1317,73,59.71238697,8.226124909,28.9,4.423638272,39.17062203,379.385198,59.89484686,13.19,18.85867142,81.4689481,79.83893827,46,55.45384128,6.861399726,11.6,11.7,200.4353012,17.9,9.267998182,10.07717163,19.33665255,40.5,26.03031584,9.0572506,48058,59.01152182,34.16075469,33.61660054,5.8,103675,27.14251266,11.94791416,42.08632747,0.360742706,1.12273933,0.079093321,4.935616108,49.96961659,1.478819489,52.34627442,31.24412253
